Name,Description,engunits
GT12PFPLSPLSTOUT_I_UTGB_PI09,UTE-TRI: duração de PLS e PLST nesta campanha TG 12MB,s
GT12PFPLSPLSTOUTTOT_I_UTGB_PI09,UTE-TRI: duração de PLS e PLST total TG 12MB,s
GT12ST4POUT_I_UTGB_PI09,UTE-TRI: partidas temperatura 4 nesta campanha TG 12MB,none
GT12ST4POUTTOT_I_UTGB_PI09,UTE-TRI: partidas temperatura 4 total TG 12MB,none
GT12ST5POUT_I_UTGB_PI09,UTE-TRI: partidas temperatura 5 nesta campanha TG 12MB,none
GT12ST5POUTTOT_I_UTGB_PI09,UTE-TRI: partidas temperatura 5 total TG 12MB,none
GT12ST6POUT_I_UTGB_PI09,UTE-TRI: partidas temperatura 6 nesta campanha TG 12MB,none
GT12ST6POUTTOT_I_UTGB_PI09,UTE-TRI: partidas temperatura 6 total TG 12MB,none
GT12ST7POUT_I_UTGB_PI09,UTE-TRI: partidas temperatura 7 nesta campanha TG 12MB,none
GT12ST7POUTTOT_I_UTGB_PI09,UTE-TRI: partidas temperatura 7 total TG 12MB,none
GT12ST8POUT_I_UTGB_PI09,UTE-TRI: partidas temperatura 8 nesta campanha TG 12MB,none
GT12ST8POUTTOT_I_UTGB_PI09,UTE-TRI: partidas temperatura 8 total TG 12MB,none
GT12STPOUT_I_UTGB_PI09,UTE-TRI: partidas nesta campanha TG 12MB,none
GT12STPOUTTOT_I_UTGB_PI09,UTE-TRI: partidas total TG 12MB,none
GT12TOHOUT_I_UTGB_PI09,UTE-TRI: horas de operação nesta campanha TG 12MB,h
GT12TOHOUTTOT_I_UTGB_PI09,UTE-TRI: horas de operação total TG 12MB,h
GT12TT1POUT_I_UTGB_PI09,UTE-TRI: trips temperatura 1 nesta campanha TG 12MB,none
GT12TT1POUTTOT_I_UTGB_PI09,UTE-TRI: trips temperatura 1 total TG 12MB,none
GT12TT2POUT_I_UTGB_PI09,UTE-TRI: trips temperatura 2 nesta campanha TG 12MB,none
GT12TT2POUTTOT_I_UTGB_PI09,UTE-TRI: trips temperatura 2 total TG 12MB,none
GT12TT3POUT_I_UTGB_PI09,UTE-TRI: trips temperatura 3 nesta campanha TG 12MB,none
GT12TT3POUTTOT_I_UTGB_PI09,UTE-TRI: trips temperatura 3 total TG 12MB,none
GT12TT4POUT_I_UTGB_PI09,UTE-TRI: trips temperatura 4 nesta campanha TG 12MB,none
GT12TT4POUTTOT_I_UTGB_PI09,UTE-TRI: trips temperatura 4 total TG 12MB,none
GT12TT5POUT_I_UTGB_PI09,UTE-TRI: trips temperatura 5 nesta campanha TG 12MB,none
GT12TT5POUTTOT_I_UTGB_PI09,UTE-TRI: trips temperatura 5 total TG 12MB,none
GT12TT6POUT_I_UTGB_PI09,UTE-TRI: trips temperatura 6 nesta campanha TG 12MB,none
GT12TT6POUTTOT_I_UTGB_PI09,UTE-TRI: trips temperatura 6 total TG 12MB,none
GT12TT7POUT_I_UTGB_PI09,UTE-TRI: trips temperatura 7 nesta campanha TG 12MB,none
GT12TT7POUTTOT_I_UTGB_PI09,UTE-TRI: trips temperatura 7 total TG 12MB,none
GT12TT8POUT_I_UTGB_PI09,UTE-TRI: trips temperatura 8 nesta campanha TG 12MB,none
GT12UAPOUT_I_UTGB_PI09,UTE-TRI: abortos de partida nesta campanha TG 12MB,none
GT12UAPOUTTOT_I_UTGB_PI09,UTE-TRI: abortos de partida total TG 12MB,none
GT12WCEOUTTOT_I_UTGB_PI09,UTE-TRI: penalidades total TG 12MB,none
GT12WOHOUT_I_UTGB_PI09,UTE-TRI: horas de operação ponderadas nesta campanha TG 12MB,h
GT12WOHOUTTOT_I_UTGB_PI09,UTE-TRI: horas de operação ponderadas total TG 12MB,h
Hora-Acum-Equiv-Oper-Desd-Ult-Manut-TG-11MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação desde última manutenção TG 11MB [h],h
Hora-Acum-Equiv-Oper-Desd-Ult-Manut-TG-12MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação desde última manutenção TG 12MB [h],h
Hora-Acum-Equiv-Oper-Desd-Ult-Manut-TG-21MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação desde última manutenção TG 21MB [h],h
Hora-Acum-Equiv-Oper-Desd-Ult-Manut-TG-22MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação desde última manutenção TG 22MB [h],h
Hora-Acum-Equiv-Oper-Desd-Ult-Manut-TG-31MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação desde última manutenção TG 31MB [h],h
Hora-Acum-Equiv-Oper-Desd-Ult-Manut-TG-32MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação desde última manutenção TG 32MB [h],h
Hora-Acum-Equiv-Oper-TG-11MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação TG 11MB [h],h
Hora-Acum-Equiv-Oper-TG-12MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação TG 12MB [h],h
Hora-Acum-Equiv-Oper-TG-21MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação TG 21MB [h],h
Hora-Acum-Equiv-Oper-TG-22MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação TG 22MB [h],h
Hora-Acum-Equiv-Oper-TG-31MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação TG 31MB [h],h
Hora-Acum-Equiv-Oper-TG-32MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação TG 32MB [h],h
Hora-Acum-Equiv-Oper-TV-18MA_D_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação TV 18MA,h
Hora-Acum-Equiv-Oper-TV-28MA_D_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação TV 28MA,h
Hora-Acum-Equiv-Oper-TV-38MA_D_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação TV 38MA,h
Hora-Acum-Equiv-Oper-Ult-Manut-TG-11MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação última manutenção TG 11MB [h],h
Hora-Acum-Equiv-Oper-Ult-Manut-TG-12MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação última manutenção TG 12MB [h],h
Hora-Acum-Equiv-Oper-Ult-Manut-TG-21MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação última manutenção TG 21MB [h],h
Hora-Acum-Equiv-Oper-Ult-Manut-TG-22MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação última manutenção TG 22MB [h],h
Hora-Acum-Equiv-Oper-Ult-Manut-TG-31MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação última manutenção TG 31MB [h],h
Hora-Acum-Equiv-Oper-Ult-Manut-TG-32MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas equivalentes de operação última manutenção TG 32MB [h],h
Hora-Acum-Oper-Desd-Ult-Manut-TG-11MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação desde última manutenção TG 11MB [h],h
Hora-Acum-Oper-Desd-Ult-Manut-TG-12MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação desde última manutenção TG 12MB [h],h
Hora-Acum-Oper-Desd-Ult-Manut-TG-21MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação desde última manutenção TG 21MB [h],h
Hora-Acum-Oper-Desd-Ult-Manut-TG-22MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação desde última manutenção TG 22MB [h],h
Hora-Acum-Oper-Desd-Ult-Manut-TG-31MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação desde última manutenção TG 31MB [h],h
Hora-Acum-Oper-Desd-Ult-Manut-TG-32MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação desde última manutenção TG 32MB [h],h
Hora-Acum-Oper-Desd-Ult-Manut-TV-18MA_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação desde última manutenção TV 18MA,h
Hora-Acum-Oper-Desd-Ult-Manut-TV-28MA_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação desde última manutenção TV 28MA,h
Hora-Acum-Oper-Desd-Ult-Manut-TV-38MA_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação desde última manutenção TV 38MA,h
Hora-Acum-Oper-TG-11MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação TG 11MB [h],h
Hora-Acum-Oper-TG-12MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação TG 12MB [h],h
Hora-Acum-Oper-TG-21MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação TG 21MB [h],h
Hora-Acum-Oper-TG-22MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação TG 22MB [h],h
Hora-Acum-Oper-TG-31MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação TG 31MB [h],h
Hora-Acum-Oper-TG-32MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação TG 32MB [h],h
Hora-Acum-Oper-TV-18MA_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação TV 18MA,h
Hora-Acum-Oper-TV-28MA_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação TV 28MA,h
Hora-Acum-Oper-TV-38MA_C_UTGB_PI09,UTE-TRI: horas acumuladas de operação TV 38MA,h
Hora-Acum-Oper-Ult-Manut-TG-11MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas de operação última manutenção TG 11MB [h],h
Hora-Acum-Oper-Ult-Manut-TG-12MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas de operação última manutenção TG 12MB [h],h
Hora-Acum-Oper-Ult-Manut-TG-21MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas de operação última manutenção TG 21MB [h],h
Hora-Acum-Oper-Ult-Manut-TG-22MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas de operação última manutenção TG 22MB [h],h
Hora-Acum-Oper-Ult-Manut-TG-31MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas de operação última manutenção TG 31MB [h],h
Hora-Acum-Oper-Ult-Manut-TG-32MB-h_D_UTGB_PI09,UTE-TRI: horas acumuladas de operação última manutenção TG 32MB [h],h
Hora-Acum-Oper-Ult-Manut-TV-18MA_D_UTGB_PI09,UTE-TRI: horas acumuladas de operação última manutenção TV 18MA,h
Hora-Acum-Oper-Ult-Manut-TV-28MA_D_UTGB_PI09,UTE-TRI: horas acumuladas de operação última manutenção TV 28MA,h
Hora-Acum-Oper-Ult-Manut-TV-38MA_D_UTGB_PI09,UTE-TRI: horas acumuladas de operação última manutenção TV 38MA,h
Hora-Acum-Progd-Equiv-Oper-Prox-Manut-TG-11MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas equivalentes de operação próxima manutenção TG 11MB [h],h
Hora-Acum-Progd-Equiv-Oper-Prox-Manut-TG-12MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas equivalentes de operação próxima manutenção TG 12MB [h],h
Hora-Acum-Progd-Equiv-Oper-Prox-Manut-TG-21MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas equivalentes de operação próxima manutenção TG 21MB [h],h
Hora-Acum-Progd-Equiv-Oper-Prox-Manut-TG-22MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas equivalentes de operação próxima manutenção TG 22MB [h],h
Hora-Acum-Progd-Equiv-Oper-Prox-Manut-TG-31MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas equivalentes de operação próxima manutenção TG 31MB [h],h
Hora-Acum-Progd-Equiv-Oper-Prox-Manut-TG-32MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas equivalentes de operação próxima manutenção TG 32MB [h],h
Hora-Acum-Progd-Oper-Prox-Manut-TG-11MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas de operação próxima manutenção TG 11MB [h],h
Hora-Acum-Progd-Oper-Prox-Manut-TG-12MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas de operação próxima manutenção TG 12MB [h],h
Hora-Acum-Progd-Oper-Prox-Manut-TG-21MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas de operação próxima manutenção TG 21MB [h],h
Hora-Acum-Progd-Oper-Prox-Manut-TG-22MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas de operação próxima manutenção TG 22MB [h],h
Hora-Acum-Progd-Oper-Prox-Manut-TG-31MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas de operação próxima manutenção TG 31MB [h],h
Hora-Acum-Progd-Oper-Prox-Manut-TG-32MB-h_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas de operação próxima manutenção TG 32MB [h],h
Hora-Acum-Progd-Oper-Prox-Manut-TV-18MA_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas de operação próxima manutenção TV 18MA,h
Hora-Acum-Progd-Oper-Prox-Manut-TV-28MA_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas de operação próxima manutenção TV 28MA,h
Hora-Acum-Progd-Oper-Prox-Manut-TV-38MA_C_UTGB_PI09,UTE-TRI: horas acumuladas programadas de operação próxima manutenção TV 38MA,h
Hora-Equiv-Oper-Para-Prox-Manut-TG-11MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas equivalentes de operação para próxima manutenção TG 11MB - tempo recomendado fabricante [h],h
Hora-Equiv-Oper-Para-Prox-Manut-TG-12MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas equivalentes de operação para próxima manutenção TG 12MB - tempo recomendado fabricante [h],h
Hora-Equiv-Oper-Para-Prox-Manut-TG-21MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas equivalentes de operação para próxima manutenção TG 21MB - tempo recomendado fabricante [h],h
Hora-Equiv-Oper-Para-Prox-Manut-TG-22MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas equivalentes de operação para próxima manutenção TG 22MB - tempo recomendado fabricante [h],h
Hora-Equiv-Oper-Para-Prox-Manut-TG-31MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas equivalentes de operação para próxima manutenção TG 31MB - tempo recomendado fabricante [h],h
Hora-Equiv-Oper-Para-Prox-Manut-TG-32MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas equivalentes de operação para próxima manutenção TG 32MB - tempo recomendado fabricante [h],h
Hora-Oper-Para-Prox-Manut-TG-11MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas de operação para próxima manutenção TG 11MB - tempo recomendado fabricante [h],h
Hora-Oper-Para-Prox-Manut-TG-12MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas de operação para próxima manutenção TG 12MB - tempo recomendado fabricante [h],h
Hora-Oper-Para-Prox-Manut-TG-21MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas de operação para próxima manutenção TG 21MB - tempo recomendado fabricante [h],h
Hora-Oper-Para-Prox-Manut-TG-22MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas de operação para próxima manutenção TG 22MB - tempo recomendado fabricante [h],h
Hora-Oper-Para-Prox-Manut-TG-31MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas de operação para próxima manutenção TG 31MB - tempo recomendado fabricante [h],h
Hora-Oper-Para-Prox-Manut-TG-32MB-Tempo-Recmd-Fabrt-h_D_UTGB_PI09,UTE-TRI: horas de operação para próxima manutenção TG 32MB - tempo recomendado fabricante [h],h
Hora-Oper-Para-Prox-Manut-TV-18MA-Tempo-Recmd-Fabrt_D_UTGB_PI09,UTE-TRI: horas de operação para próxima manutenção TV 18MA - tempo recomendado fabricante,h
Hora-Oper-Para-Prox-Manut-TV-28MA-Tempo-Recmd-Fabrt_D_UTGB_PI09,UTE-TRI: horas de operação para próxima manutenção TV 28MA - tempo recomendado fabricante,h
Hora-Oper-Para-Prox-Manut-TV-38MA-Tempo-Recmd-Fabrt_D_UTGB_PI09,UTE-TRI: horas de operação para próxima manutenção TV 38MA - tempo recomendado fabricante,h
ICRC_D_UTGB_PI09,UTE-TRI: ICRC (Índice de Cumprimento das Rotinas de Conservação),none
IGEE_C_UTGB_PI09,UTE-TRI: IGEE (Intensidade de Gases de Efeito Estufa),none
IGEE-Calc-2_C_UTGB_PI09,UTE-TRI: IGEE (Intensidade de Gases de Efeito Estufa),none
Ind-Wobbe-GN-Crom-Medc-TRANSPETRO_C_UTGB_PI09,UTE-TRI: Índice de Wobbe GN cromatógrafo : medição TRANSPETRO,kJ/m3
Interv-Conf-EEUTE-Medd-Meta_D_UTGB_PI09,UTE-TRI: intervalo de confiança 'EE-UTE' (indicador de Eficiência Energética da UTE) medido -- meta,%
Mass-Espcf-GN-Crom-Calc-TRANSPETRO-Calc-Norma-ABNT-15213-Corrc-1atm-20C-kgm3_C_UTGB_PI09,UTE-TRI: massa específica GN cromatógrafo : cálculo TRANSPETRO : cálculo norma ABNT 15213 com correção para 1 atm e 20 °C [kg/m3],kg/m3
Mass-Espcf-Max-Admsvl-GN-kgm3_D_UTGB_PI09,UTE-TRI: massa específica máxima admissível GN [kg/m3],kg/m3
Mass-Espcf-Min-Admsvl-GN-kgm3_D_UTGB_PI09,UTE-TRI: massa específica mínima admissível GN [kg/m3],kg/m3
Niv-Volc-Tq-Dispst-Fe-Blc-1-Medr-19PUN20CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque dispersante de Fe (ferro) bloco 1 : medidor 19PUN20CL001,l
Niv-Volc-Tq-Dispst-Fe-Blc-2-Medr-29PUN20CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque dispersante de Fe (ferro) bloco 2 : medidor 29PUN20CL001,l
Niv-Volc-Tq-Dispst-Fe-Blc-3-Medr-39PUN20CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque dispersante de Fe (ferro) bloco 3 : medidor 39PUN20CL001,l
Niv-Volc-Tq-Na3PO4-Blc-1-Medr-19LFN01CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque Na3PO4 (fosfato trissódico) bloco 1 : medidor 19LFN01CL001,l
Niv-Volc-Tq-Na3PO4-Blc-2-Medr-29LFN01CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque Na3PO4 (fosfato trissódico) bloco 2 : medidor 29LFN01CL001,l
Niv-Volc-Tq-Na3PO4-Blc-3-Medr-39LFN01CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque Na3PO4 (fosfato trissódico) bloco 3 : medidor 39LFN01CL001,l
Niv-Volc-Tq-NaClO-Blc-1-Medr-19PUK10CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque NaClO (hipoclorito de sódio) bloco 1 : medidor 19PUK10CL001,l
Niv-Volc-Tq-NaClO-Blc-2-Medr-29PUK10CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque NaClO (hipoclorito de sódio) bloco 2 : medidor 29PUK10CL001,l
Niv-Volc-Tq-NaClO-Blc-3-Medr-39PUK10CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque NaClO (hipoclorito de sódio) bloco 3 : medidor 39PUK10CL001,l
Niv-Volc-Tq-NH3-Blc-1-Medr-18LFN20CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque NH3 (amônia) bloco 1 : medidor 18LFN20CL001,l
Niv-Volc-Tq-NH3-Blc-2-Medr-28LFN20CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque NH3 (amônia) bloco 2 : medidor 28LFN20CL001,l
Niv-Volc-Tq-NH3-Blc-3-Medr-38LFN20CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque NH3 (amônia) bloco 3 : medidor 38LFN20CL001,l
Niv-Volc-Tq-Seqst-O2-Blc-1-Medr-18LFN40CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque sequestrante de O2 (oxigênio) bloco 1 : medidor 18LFN40CL001,l
Niv-Volc-Tq-Seqst-O2-Blc-2-Medr-28LFN40CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque sequestrante de O2 (oxigênio) bloco 2 : medidor 28LFN40CL001,l
Niv-Volc-Tq-Seqst-O2-Blc-3-Medr-38LFN40CL001_D_UTGB_PI09,UTE-TRI: nível volumétrico tanque sequestrante de O2 (oxigênio) bloco 3 : medidor 38LFN40CL001,l
Num-Acum-Part-TV-18MA_D_UTGB_PI09,UTE-TRI: número acumulado de partidas TV 18MA,none
Num-Acum-Part-TV-28MA_D_UTGB_PI09,UTE-TRI: número acumulado de partidas TV 28MA,none
Num-Acum-Part-TV-38MA_D_UTGB_PI09,UTE-TRI: número acumulado de partidas TV 38MA,none
Num-Gerdr-Sincrd-Tot-Plt_C_UTGB_PI09,UTE-TRI: número geradores sincronizados total da planta,unid.
PCI-GN-Crom-Calc-TRANSPETRO-kJkg_C_UTGB_PI09,UTE-TRI: PCI GN cromatógrafo : cálculo TRANSPETRO [kJ/kg],kJ/kg
PCI-GN-Crom-Calc-TRANSPETRO-TRATADO-kJkg_C_UTGB_PI09,UTE-TRI: PCI GN cromatógrafo : cálculo TRANSPETRO : TRATADO [kJ/kg],kJ/kg
PCS-Combtv_D_UTGB_PI09,UTE-TRI: PCS combustível,kJ/kg
PCS-GN-Crom-Medc-TRANSPETRO_C_UTGB_PI09,UTE-TRI: PCS GN cromatógrafo : medição TRANSPETRO,kJ/m3
Pct-C-Combtv_D_UTGB_PI09,UTE-TRI: percentual C (carbono) combustível,%
pH-Agua-Potav-Abast-Cist-Anal-Quim_D_UTGB_PI09,UTE-TRI: pH água potável abastecimento cisternas - análise química,none
pH-Condd-Blc-1_D_UTGB_PI09,UTE-TRI: pH condensado bloco 1,none
pH-Vap-TG-11MB_D_UTGB_PI09,UTE-TRI: pH vapor TG 11MB,none
pH-Vap-TG-12MB_D_UTGB_PI09,UTE-TRI: pH vapor TG 12MB,none
PLD-Inst_D_UTGB_PI09,UTE-TRI: PLD (Preço de Liquidação de Diferenças) instantâneo,R$/MWh
Pos-Disj-Sinc-Apos-Trf-Elevdr-18BAT10_C_UTGB_PI09,UTE-TRI: posição disjuntor sincronismo após trafo elevador 18BAT10,none
Pos-Disj-Sinc-Apos-Trf-Elevdr-28BAT10_C_UTGB_PI09,UTE-TRI: posição disjuntor sincronismo após trafo elevador 28BAT10,none
Pos-Disj-Sinc-Apos-Trf-Elevdr-38BAT10_C_UTGB_PI09,UTE-TRI: posição disjuntor sincronismo após trafo elevador 38BAT10,none
Pos-Disj-Sinc-D3G11-Gerdr-11MKA_C_UTGB_PI09,UTE-TRI: posição disjuntor sincronismo D3G11 gerador 11MKA,none
Pos-Disj-Sinc-D3G11-Gerdr-32MKA_C_UTGB_PI09,UTE-TRI: posição disjuntor sincronismo D3G32 gerador 32MKA,none
Pos-Disj-Sinc-D3G12-Gerdr-12MKA_C_UTGB_PI09,UTE-TRI: posição disjuntor sincronismo D3G12 gerador 12MKA,none
Pos-Disj-Sinc-D3G21-Gerdr-21MKA_C_UTGB_PI09,UTE-TRI: posição disjuntor sincronismo D3G21 gerador 21MKA,none
Pos-Disj-Sinc-D3G22-Gerdr-22MKA_C_UTGB_PI09,UTE-TRI: posição disjuntor sincronismo D3G22 gerador 22MKA,none
Pos-Disj-Sinc-D3G31-Gerdr-31MKA_C_UTGB_PI09,UTE-TRI: posição disjuntor sincronismo D3G31 gerador 31MKA,none
Pot-Atv-Inst-LT-SE-REDUC-Subtot-Plt-Liq-Calc-ONS_C_UTGB_PI09,UTE-TRI: potência ativa instantânea LTs SE REDUC (138 kV) subtotal da planta - líquida : cálculo ONS,MW
Pot-Atv-Inst-LT-SE-SaoJose-Furnas-Subtot-Plt-Liq-Calc-ONS_C_UTGB_PI09,UTE-TRI: potência ativa instantânea LTs SE São José / Furnas (138 kV) subtotal da planta - líquida : cálculo ONS,MW
Pot-Atv-Inst-LT-Tot-Plt-Liq-Calc-ONS_C_UTGB_PI09,UTE-TRI: potência ativa instantânea LTs (138 kV) total da planta - líquida : cálculo ONS,MW
Pot-Atv-Inst-Medr-Medr-90SBA01CE001_D_UTGB_PI09,UTE-TRI: potência ativa instantânea : medidor 90SBA01CE001,kW
Pot-Atv-Inst-TG-11MB-Brut-Base-Load-Corrgd_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TG 11MB - bruta base load corrigida,MW
Pot-Atv-Inst-TG-12MB-Brut-Base-Load-Corrgd_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TG 12MB - bruta base load corrigida,MW
Pot-Atv-Inst-TG-21MB-Brut-Base-Load-Corrgd_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TG 21MB - bruta base load corrigida,MW
Pot-Atv-Inst-TG-22MB-Brut-Base-Load-Corrgd_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TG 22MB - bruta base load corrigida,MW
Pot-Atv-Inst-TG-31MB-Brut-Base-Load-Corrgd_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TG 31MB - bruta base load corrigida,MW
Pot-Atv-Inst-TG-32MB-Brut-Base-Load-Corrgd_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TG 32MB - bruta base load corrigida,MW
Pot-Atv-Inst-TG-Subtot-Blc-1-Brut_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 1 - bruta,MW
Pot-Atv-Inst-TG-Subtot-Blc-1-Brut-Calc-ONS-Pt-Gerdr-Sist-ALSPA_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 1 - bruta : cálculo ONS : pontos gerador : sistema ALSPA,MW
Pot-Atv-Inst-TG-Subtot-Blc-1-Brut-Calc-ONS-Pt-Gerdr-Sist-ALSPA-PORTAL_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 1 - bruta : cálculo ONS : pontos gerador : sistema ALSPA : PORTAL,MW
Pot-Atv-Inst-TG-Subtot-Blc-1-Brut-Calc-ONS-Pt-GIS-Sist-ALSPA_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 1 - bruta : cálculo ONS : pontos GIS (subestação) : sistema ALSPA,MW
Pot-Atv-Inst-TG-Subtot-Blc-1-Brut-Calc-ONS-Pt-GIS-Sist-ALSPA-PORTAL_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 1 - bruta : cálculo ONS : pontos GIS (subestação) : sistema ALSPA : PORTAL,MW
Pot-Atv-Inst-TG-Subtot-Blc-1-Brut-PORTAL_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 1 - bruta : PORTAL,MW
Pot-Atv-Inst-TG-Subtot-Blc-1-Dspchd_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 1 - despachada,MW
Pot-Atv-Inst-TG-Subtot-Blc-1-Dspchd-PORTAL_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 1 - despachada : PORTAL,MW
Pot-Atv-Inst-TG-Subtot-Blc-1-liq_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 1 - líquida,MW
Pot-Atv-Inst-TG-Subtot-Blc-2-Brut_C_UTGB_PI09,UTE-TRI: potência ativa instantânea TGs subtotal do bloco 2 - bruta,MW
